"Plot Title: SC StA DO Meter"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 21658049, SEN S/N: 21658049, LBL: DO)","Temp, °F (LGR S/N: 21658049, SEN S/N: 21658049, LBL: Temp)","Coupler Detached (LGR S/N: 21658049)","Coupler Attached (LGR S/N: 21658049)","Host Connected (LGR S/N: 21658049)","End Of File (LGR S/N: 21658049)"
946,04/14/25 02:56:49 PM,11.83,48.31,,,,
947,04/14/25 03:56:49 PM,11.77,48.49,,,,
948,04/14/25 04:56:49 PM,11.74,48.38,,,,
949,04/14/25 05:56:49 PM,11.72,47.98,,,,
950,04/14/25 06:56:49 PM,11.70,47.48,,,,
951,04/14/25 07:56:49 PM,11.67,47.01,,,,
952,04/14/25 08:56:49 PM,11.65,46.58,,,,
953,04/14/25 09:56:49 PM,11.63,46.22,,,,
954,04/14/25 10:56:49 PM,11.63,45.93,,,,
955,04/14/25 11:56:49 PM,11.61,45.72,,,,
956,04/15/25 12:56:49 AM,11.59,45.57,,,,
957,04/15/25 01:56:49 AM,11.59,45.43,,,,
958,04/15/25 02:56:49 AM,11.57,45.32,,,,
959,04/15/25 03:56:49 AM,11.59,45.18,,,,
960,04/15/25 04:56:49 AM,11.61,45.03,,,,
961,04/15/25 05:56:49 AM,11.62,44.89,,,,
962,04/15/25 06:56:49 AM,11.65,44.85,,,,
963,04/15/25 07:56:49 AM,11.62,44.96,,,,
964,04/15/25 08:56:49 AM,11.63,45.32,,,,
965,04/15/25 09:56:49 AM,11.70,45.90,,,,
966,04/15/25 10:56:49 AM,11.68,46.72,,,,
967,04/15/25 11:56:49 AM,11.67,47.62,,,,
968,04/15/25 12:56:49 PM,11.63,48.52,,,,
969,04/15/25 01:56:49 PM,11.58,49.32,,,,
970,04/15/25 02:56:49 PM,11.53,49.93,,,,
971,04/15/25 03:56:49 PM,11.48,50.22,,,,
972,04/15/25 04:56:49 PM,11.45,50.14,,,,
973,04/15/25 05:56:49 PM,11.43,49.71,,,,
974,04/15/25 06:56:49 PM,11.42,49.10,,,,
975,04/15/25 07:56:49 PM,11.41,48.38,,,,
976,04/15/25 08:56:49 PM,11.40,47.80,,,,
977,04/15/25 09:56:49 PM,11.38,47.34,,,,
978,04/15/25 10:56:49 PM,11.38,46.94,,,,
979,04/15/25 11:56:49 PM,11.38,46.58,,,,
980,04/16/25 12:56:49 AM,11.38,46.33,,,,
981,04/16/25 01:56:49 AM,11.40,46.11,,,,
982,04/16/25 02:56:49 AM,11.41,45.90,,,,
983,04/16/25 03:56:49 AM,11.42,45.75,,,,
984,04/16/25 04:56:49 AM,11.44,45.57,,,,
985,04/16/25 05:56:49 AM,11.46,45.39,,,,
986,04/16/25 06:56:49 AM,11.49,45.28,,,,
987,04/16/25 07:56:49 AM,11.47,45.36,,,,
988,04/16/25 08:56:49 AM,11.54,45.68,,,,
989,04/16/25 09:56:49 AM,11.55,46.29,,,,
990,04/16/25 10:56:49 AM,11.55,47.08,,,,
991,04/16/25 11:56:49 AM,11.52,48.02,,,,
992,04/16/25 12:56:49 PM,11.49,48.85,,,,
993,04/16/25 01:56:49 PM,11.46,49.60,,,,
994,04/16/25 02:56:49 PM,11.40,50.29,,,,
995,04/16/25 03:56:49 PM,11.37,50.50,,,,
996,04/16/25 04:56:49 PM,11.34,50.36,,,,
997,04/16/25 05:56:49 PM,11.32,50.00,,,,
998,04/16/25 06:56:49 PM,11.33,49.39,,,,
999,04/16/25 07:56:49 PM,11.32,48.70,,,,
1000,04/16/25 08:56:49 PM,11.32,48.09,,,,
1001,04/16/25 09:56:49 PM,11.31,47.52,,,,
1002,04/16/25 10:56:49 PM,11.32,47.05,,,,
1003,04/16/25 11:56:49 PM,11.33,46.62,,,,
1004,04/17/25 12:56:49 AM,11.34,46.29,,,,
1005,04/17/25 01:56:49 AM,11.36,45.97,,,,
1006,04/17/25 02:56:49 AM,11.36,45.72,,,,
1007,04/17/25 03:56:49 AM,11.41,45.50,,,,
1008,04/17/25 04:56:49 AM,11.42,45.28,,,,
1009,04/17/25 05:56:49 AM,11.46,45.07,,,,
1010,04/17/25 06:56:49 AM,11.48,44.96,,,,
1011,04/17/25 07:56:49 AM,11.53,45.03,,,,
1012,04/17/25 08:56:49 AM,11.48,45.39,,,,
1013,04/17/25 09:56:49 AM,11.57,45.97,,,,
1014,04/17/25 10:56:49 AM,11.57,46.80,,,,
1015,04/17/25 11:56:49 AM,11.55,47.73,,,,
1016,04/17/25 12:56:49 PM,11.52,48.67,,,,
1017,04/17/25 01:56:49 PM,11.47,49.53,,,,
1018,04/17/25 02:56:49 PM,11.42,50.18,,,,
1019,04/17/25 03:56:49 PM,11.35,50.50,,,,
1020,04/17/25 04:56:49 PM,11.33,50.47,,,,
1021,04/17/25 05:56:49 PM,11.31,50.11,,,,
1022,04/17/25 06:56:49 PM,11.31,49.46,,,,
1023,04/17/25 07:56:49 PM,11.29,48.78,,,,
1024,04/17/25 08:56:49 PM,11.30,48.13,,,,
1025,04/17/25 09:56:49 PM,11.30,47.55,,,,
1026,04/17/25 10:56:49 PM,11.29,47.08,,,,
1027,04/17/25 11:56:49 PM,11.30,46.65,,,,
1028,04/18/25 12:56:49 AM,11.31,46.29,,,,
1029,04/18/25 01:56:49 AM,11.33,45.97,,,,
1030,04/18/25 02:56:49 AM,11.34,45.72,,,,
1031,04/18/25 03:56:49 AM,11.36,45.50,,,,
1032,04/18/25 04:56:49 AM,11.37,45.32,,,,
1033,04/18/25 05:56:49 AM,11.37,45.14,,,,
1034,04/18/25 06:56:49 AM,11.41,45.10,,,,
1035,04/18/25 07:56:49 AM,11.40,45.25,,,,
1036,04/18/25 08:56:49 AM,11.47,45.61,,,,
1037,04/18/25 09:56:49 AM,11.47,46.22,,,,
1038,04/18/25 10:56:49 AM,11.48,47.08,,,,
1039,04/18/25 11:56:49 AM,11.45,48.06,,,,
1040,04/18/25 12:56:49 PM,11.41,48.92,,,,
1041,04/18/25 01:56:49 PM,11.36,49.78,,,,
1042,04/18/25 02:56:49 PM,11.31,50.43,,,,
1043,04/18/25 03:56:49 PM,11.25,50.83,,,,
1044,04/18/25 04:56:49 PM,11.22,50.76,,,,
1045,04/18/25 05:56:49 PM,11.20,50.40,,,,
1046,04/18/25 06:56:49 PM,11.20,49.86,,,,
1047,04/18/25 07:56:49 PM,11.17,49.35,,,,
1048,04/18/25 08:56:49 PM,11.16,48.85,,,,
1049,04/18/25 09:56:49 PM,11.13,48.38,,,,
1050,04/18/25 10:56:49 PM,11.13,48.02,,,,
1051,04/18/25 11:56:49 PM,11.12,47.73,,,,
1052,04/19/25 12:56:49 AM,11.12,47.48,,,,
1053,04/19/25 01:56:49 AM,11.12,47.30,,,,
1054,04/19/25 02:56:49 AM,11.09,47.19,,,,
1055,04/19/25 03:56:49 AM,11.09,47.08,,,,
1056,04/19/25 04:56:49 AM,11.10,47.05,,,,
1057,04/19/25 05:56:49 AM,11.10,46.98,,,,
1058,04/19/25 06:56:49 AM,11.10,46.94,,,,
1059,04/19/25 07:56:49 AM,11.11,47.01,,,,
1060,04/19/25 08:56:49 AM,11.14,47.12,,,,
1061,04/19/25 09:56:49 AM,11.16,47.26,,,,
1062,04/19/25 10:56:49 AM,11.19,47.77,,,,
1063,04/19/25 11:56:49 AM,11.23,48.16,,,,
1064,04/19/25 12:56:49 PM,11.22,48.70,,,,
1065,04/19/25 01:56:49 PM,11.24,49.21,,,,
1066,04/19/25 02:56:49 PM,11.19,49.96,,,,
1067,04/19/25 03:56:49 PM,11.17,50.54,,,,
1068,04/19/25 04:56:49 PM,11.12,50.76,,,,
1069,04/19/25 05:56:49 PM,11.10,50.65,,,,
1070,04/19/25 06:56:49 PM,11.06,50.29,,,,
1071,04/19/25 07:56:49 PM,11.05,49.82,,,,
1072,04/19/25 08:56:49 PM,11.05,49.32,,,,
1073,04/19/25 09:56:49 PM,11.02,48.92,,,,
1074,04/19/25 10:56:49 PM,11.01,48.63,,,,
1075,04/19/25 11:56:49 PM,11.01,48.34,,,,
1076,04/20/25 12:56:49 AM,10.99,48.09,,,,
1077,04/20/25 01:56:49 AM,10.97,47.91,,,,
1078,04/20/25 02:56:49 AM,10.99,47.77,,,,
1079,04/20/25 03:56:49 AM,10.95,47.66,,,,
1080,04/20/25 04:56:49 AM,10.96,47.59,,,,
1081,04/20/25 05:56:49 AM,10.95,47.52,,,,
1082,04/20/25 06:56:49 AM,10.96,47.52,,,,
1083,04/20/25 07:56:49 AM,10.99,47.59,,,,
1084,04/20/25 08:56:49 AM,11.02,47.70,,,,
1085,04/20/25 09:56:49 AM,11.05,47.91,,,,
1086,04/20/25 10:56:49 AM,11.09,48.27,,,,
1087,04/20/25 11:56:49 AM,11.10,48.78,,,,
1088,04/20/25 12:56:49 PM,11.12,49.53,,,,
1089,04/20/25 01:56:49 PM,11.09,50.43,,,,
1090,04/20/25 02:56:49 PM,11.03,51.12,,,,
1091,04/20/25 03:56:49 PM,11.01,51.44,,,,
1092,04/20/25 04:56:49 PM,10.97,51.51,,,,
1093,04/20/25 05:56:49 PM,10.93,51.44,,,,
1094,04/20/25 06:56:49 PM,10.90,51.08,,,,
1095,04/20/25 07:56:49 PM,10.89,50.54,,,,
1096,04/20/25 08:56:49 PM,10.88,49.93,,,,
1097,04/20/25 09:56:49 PM,10.88,49.39,,,,
1098,04/20/25 10:56:49 PM,10.88,48.92,,,,
1099,04/20/25 11:56:49 PM,10.88,48.52,,,,
1100,04/21/25 12:56:49 AM,10.89,48.16,,,,
1101,04/21/25 01:56:49 AM,10.89,47.84,,,,
1102,04/21/25 02:56:49 AM,10.91,47.55,,,,
1103,04/21/25 03:56:49 AM,10.92,47.26,,,,
1104,04/21/25 04:56:49 AM,10.92,47.08,,,,
1105,04/21/25 05:56:49 AM,10.94,46.90,,,,
1106,04/21/25 06:56:49 AM,10.97,46.83,,,,
1107,04/21/25 07:56:49 AM,11.02,46.90,,,,
1108,04/21/25 08:56:49 AM,11.07,47.05,,,,
1109,04/21/25 09:56:49 AM,11.12,47.48,,,,
1110,04/21/25 10:56:49 AM,11.13,48.02,,,,
1111,04/21/25 11:56:49 AM,11.12,49.14,,,,
1112,04/21/25 12:56:49 PM,11.11,50.07,,,,
1113,04/21/25 01:56:49 PM,11.07,50.65,,,,
1114,04/21/25 02:56:49 PM,11.04,51.22,,,,
1115,04/21/25 03:56:49 PM,11.00,51.62,,,,
1116,04/21/25 04:56:49 PM,10.96,51.73,,,,
1117,04/21/25 05:56:49 PM,10.94,51.55,,,,
1118,04/21/25 06:56:49 PM,10.90,51.15,,,,
1119,04/21/25 07:56:49 PM,10.91,50.47,,,,
1120,04/21/25 08:56:49 PM,10.90,49.75,,,,
1121,04/21/25 09:56:49 PM,10.89,49.17,,,,
1122,04/21/25 10:56:49 PM,10.90,48.63,,,,
1123,04/21/25 11:56:49 PM,10.91,48.13,,,,
1124,04/22/25 12:56:49 AM,10.93,47.62,,,,
1125,04/22/25 01:56:49 AM,10.95,47.16,,,,
1126,04/22/25 02:56:49 AM,10.99,46.76,,,,
1127,04/22/25 03:56:49 AM,11.01,46.44,,,,
1128,04/22/25 04:56:49 AM,11.02,46.15,,,,
1129,04/22/25 05:56:49 AM,11.05,45.90,,,,
1130,04/22/25 06:56:49 AM,11.07,45.79,,,,
1131,04/22/25 07:56:49 AM,11.12,45.86,,,,
1132,04/22/25 08:56:49 AM,11.14,46.22,,,,
1133,04/22/25 09:56:49 AM,11.17,46.83,,,,
1134,04/22/25 10:56:49 AM,11.19,47.70,,,,
1135,04/22/25 11:56:49 AM,11.19,48.78,,,,
1136,04/22/25 12:56:49 PM,11.14,49.93,,,,
1137,04/22/25 01:56:49 PM,11.10,51.01,,,,
1138,04/22/25 02:56:49 PM,11.04,51.76,,,,
1139,04/22/25 03:56:49 PM,10.96,52.20,,,,
1140,04/22/25 04:56:49 PM,10.91,52.38,,,,
1141,04/22/25 05:56:49 PM,10.87,52.20,,,,
1142,04/22/25 06:56:49 PM,10.85,51.62,,,,
1143,04/22/25 07:56:49 PM,10.84,50.97,,,,
1144,04/22/25 08:56:49 PM,10.83,50.22,,,,
1145,04/22/25 09:56:49 PM,10.82,49.46,,,,
1146,04/22/25 10:56:49 PM,10.83,48.85,,,,
1147,04/22/25 11:56:49 PM,10.85,48.24,,,,
1148,04/23/25 12:56:49 AM,10.87,47.70,,,,
1149,04/23/25 01:56:49 AM,10.90,47.23,,,,
1150,04/23/25 02:56:49 AM,10.94,46.80,,,,
1151,04/23/25 03:56:49 AM,10.96,46.40,,,,
1152,04/23/25 04:56:49 AM,10.99,46.04,,,,
1153,04/23/25 05:56:49 AM,11.03,45.79,,,,
1154,04/23/25 06:56:49 AM,11.04,45.64,,,,
1155,04/23/25 07:56:49 AM,11.09,45.75,,,,
1156,04/23/25 08:56:49 AM,11.13,46.11,,,,
1157,04/23/25 09:56:49 AM,11.13,46.76,,,,
1158,04/23/25 10:56:49 AM,11.15,47.62,,,,
1159,04/23/25 11:56:49 AM,11.14,48.67,,,,
1160,04/23/25 12:56:49 PM,11.10,49.82,,,,
1161,04/23/25 01:56:49 PM,11.04,50.86,,,,
1162,04/23/25 02:56:49 PM,10.97,51.76,,,,
1163,04/23/25 03:56:49 PM,10.91,52.38,,,,
1164,04/23/25 04:56:49 PM,10.93,52.63,,,,
1165,04/23/25 05:56:49 PM,10.89,52.52,,,,
1166,04/23/25 06:56:49 PM,10.86,52.09,,,,
1167,04/23/25 07:56:49 PM,10.84,51.44,,,,
1168,04/23/25 08:56:49 PM,10.82,50.76,,,,
1169,04/23/25 09:56:49 PM,10.80,50.07,,,,
1170,04/23/25 10:56:49 PM,10.81,49.42,,,,
1171,04/23/25 11:56:49 PM,10.82,48.85,,,,
1172,04/24/25 12:56:49 AM,10.84,48.31,,,,
1173,04/24/25 01:56:49 AM,10.87,47.80,,,,
1174,04/24/25 02:56:49 AM,10.85,47.37,,,,
1175,04/24/25 03:56:49 AM,10.92,46.98,,,,
1176,04/24/25 04:56:49 AM,10.95,46.62,,,,
1177,04/24/25 05:56:49 AM,10.99,46.33,,,,
1178,04/24/25 06:56:49 AM,11.02,46.15,,,,
1179,04/24/25 07:56:49 AM,11.06,46.22,,,,
1180,04/24/25 08:56:49 AM,10.93,46.58,,,,
1181,04/24/25 09:56:49 AM,10.96,47.26,,,,
1182,04/24/25 10:56:49 AM,11.12,48.13,,,,
1183,04/24/25 11:56:49 AM,11.11,49.17,,,,
1184,04/24/25 12:56:49 PM,11.06,50.29,,,,
1185,04/24/25 01:56:49 PM,11.01,51.37,,,,
1186,04/24/25 02:56:49 PM,10.94,52.30,,,,
1187,04/24/25 03:56:49 PM,10.88,52.95,,,,
1188,04/24/25 04:56:49 PM,10.82,53.31,,,,
1189,04/24/25 05:56:49 PM,10.76,53.24,,,,
1190,04/24/25 06:56:49 PM,10.65,52.88,,,,
1191,04/24/25 07:56:49 PM,10.66,52.30,,,,
1192,04/24/25 08:56:49 PM,10.64,51.58,,,,
1193,04/24/25 09:56:49 PM,10.63,50.86,,,,
1194,04/24/25 10:56:49 PM,10.63,50.18,,,,
1195,04/24/25 11:56:49 PM,10.64,49.60,,,,
1196,04/25/25 12:56:49 AM,10.65,49.10,,,,
1197,04/25/25 01:56:49 AM,10.67,48.63,,,,
1198,04/25/25 02:56:49 AM,10.71,48.16,,,,
1199,04/25/25 03:56:49 AM,10.74,47.80,,,,
1200,04/25/25 04:56:49 AM,10.76,47.41,,,,
1201,04/25/25 05:56:49 AM,10.79,47.12,,,,
1202,04/25/25 06:56:49 AM,10.83,46.94,,,,
1203,04/25/25 07:56:49 AM,10.87,47.01,,,,
1204,04/25/25 08:56:49 AM,10.83,47.34,,,,
1205,04/25/25 09:56:49 AM,10.87,47.91,,,,
1206,04/25/25 10:56:49 AM,10.88,48.70,,,,
1207,04/25/25 11:56:49 AM,10.88,49.75,,,,
1208,04/25/25 12:56:49 PM,10.85,50.86,,,,
1209,04/25/25 01:56:49 PM,10.80,51.94,,,,
1210,04/25/25 02:56:49 PM,10.74,52.88,,,,
1211,04/25/25 03:56:49 PM,10.67,53.53,,,,
1212,04/25/25 04:56:49 PM,10.61,53.74,,,,
1213,04/25/25 05:56:49 PM,10.55,53.67,,,,
1214,04/25/25 06:56:49 PM,10.50,53.31,,,,
1215,04/25/25 07:56:49 PM,10.45,52.81,,,,
1216,04/25/25 08:56:49 PM,10.44,52.16,,,,
1217,04/25/25 09:56:49 PM,10.40,51.55,,,,
1218,04/25/25 10:56:49 PM,10.37,50.97,,,,
1219,04/25/25 11:56:49 PM,10.39,50.43,,,,
1220,04/26/25 12:56:49 AM,10.40,49.89,,,,
1221,04/26/25 01:56:49 AM,10.42,49.46,,,,
1222,04/26/25 02:56:49 AM,10.43,49.03,,,,
1223,04/26/25 03:56:49 AM,10.45,48.70,,,,
1224,04/26/25 04:56:49 AM,10.47,48.38,,,,
1225,04/26/25 05:56:49 AM,10.49,48.16,,,,
1226,04/26/25 06:56:49 AM,10.51,48.02,,,,
1227,04/26/25 07:56:49 AM,10.55,48.02,,,,
1228,04/26/25 08:56:49 AM,10.62,48.16,,,,
1229,04/26/25 09:56:49 AM,10.67,48.67,,,,
1230,04/26/25 10:56:49 AM,10.72,49.39,,,,
1231,04/26/25 11:56:49 AM,10.72,50.14,,,,
1232,04/26/25 12:56:49 PM,10.75,51.04,,,,
1233,04/26/25 01:56:49 PM,10.73,52.09,,,,
1234,04/26/25 02:56:49 PM,10.67,53.02,,,,
1235,04/26/25 03:56:49 PM,10.62,53.67,,,,
1236,04/26/25 04:56:49 PM,10.54,53.92,,,,
1237,04/26/25 05:56:49 PM,10.50,53.82,,,,
1238,04/26/25 06:56:49 PM,10.46,53.38,,,,
1239,04/26/25 07:56:49 PM,10.43,52.81,,,,
1240,04/26/25 08:56:49 PM,10.39,52.16,,,,
1241,04/26/25 09:56:49 PM,10.32,51.66,,,,
1242,04/26/25 10:56:49 PM,10.30,51.19,,,,
1243,04/26/25 11:56:49 PM,10.28,50.76,,,,
1244,04/27/25 12:56:49 AM,10.29,50.40,,,,
1245,04/27/25 01:56:49 AM,10.30,50.11,,,,
1246,04/27/25 02:56:49 AM,10.27,49.82,,,,
1247,04/27/25 03:56:49 AM,10.21,49.60,,,,
1248,04/27/25 04:56:49 AM,10.30,49.35,,,,
1249,04/27/25 05:56:49 AM,10.34,49.17,,,,
1250,04/27/25 06:56:49 AM,10.37,49.03,,,,
1251,04/27/25 07:56:49 AM,10.42,48.96,,,,
1252,04/27/25 08:56:49 AM,10.48,49.21,,,,
1253,04/27/25 09:56:49 AM,10.55,49.78,,,,
1254,04/27/25 10:56:49 AM,10.62,50.58,,,,
1255,04/27/25 11:56:49 AM,10.62,51.40,,,,
1256,04/27/25 12:56:49 PM,10.62,52.38,,,,
1257,04/27/25 01:56:49 PM,10.60,53.38,,,,
1258,04/27/25 02:56:49 PM,10.52,54.28,,,,
1259,04/27/25 03:56:49 PM,10.49,54.86,,,,
1260,04/27/25 04:56:49 PM,10.52,55.18,,,,
1261,04/27/25 05:56:49 PM,10.47,55.04,,,,
1262,04/27/25 06:56:49 PM,10.43,54.72,,,,
1263,04/27/25 07:56:49 PM,10.39,54.18,,,,
1264,04/27/25 08:56:49 PM,10.35,53.53,,,,
1265,04/27/25 09:56:49 PM,10.32,52.95,,,,
1266,04/27/25 10:56:49 PM,10.28,52.45,,,,
1267,04/27/25 11:56:49 PM,10.28,52.02,,,,
1268,04/28/25 12:56:49 AM,10.28,51.62,,,,
1269,04/28/25 01:56:49 AM,10.28,51.26,,,,
1270,04/28/25 02:56:49 AM,10.29,50.94,,,,
1271,04/28/25 03:56:49 AM,10.32,50.65,,,,
1272,04/28/25 04:56:49 AM,10.33,50.36,,,,
1273,04/28/25 05:56:49 AM,10.37,50.11,,,,
1274,04/28/25 06:56:49 AM,10.39,49.93,,,,
1275,04/28/25 07:56:49 AM,10.26,49.71,,,,
1276,04/28/25 08:56:49 AM,11.32,51.30,,,,
1277,04/28/25 08:58:31 AM,,,,Logged,,
1278,04/28/25 08:58:32 AM,,,,,Logged,Logged
